,time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
0,2014-12-31,0.0,0.0,0.0,0.0,0.0,22.68,1.38
1,2015-01-01,116.41250000000001,70.37833333333333,86.08666666666666,0.48374999999999996,15.39625,25.336250000000003,2.0533333333333332
2,2015-01-02,209.84416666666667,198.83833333333334,78.76541666666667,0.8033333333333333,15.422083333333333,25.612916666666667,2.629583333333333
3,2015-01-03,197.02791666666667,174.0225,88.43208333333332,0.7695833333333333,15.448333333333332,25.226249999999997,1.7608333333333333
4,2015-01-04,203.74833333333333,191.975,80.45166666666667,0.7937500000000001,15.477916666666667,25.299583333333334,2.025
5,2015-01-05,206.30291666666665,193.73000000000002,78.27458333333333,0.7966666666666667,15.509583333333333,25.185833333333335,2.9233333333333333
6,2015-01-06,191.92583333333334,166.88541666666666,88.78958333333333,0.7579166666666667,15.542083333333332,24.516666666666666,1.9425
7,2015-01-07,193.9454166666667,166.51541666666665,90.69291666666668,0.7620833333333333,15.577916666666667,24.864583333333332,2.1870833333333333
8,2015-01-08,165.665,113.35916666666667,107.29041666666667,0.6670833333333334,15.616249999999999,24.837500000000002,1.6520833333333333
9,2015-01-09,163.07458333333332,96.55708333333332,117.27625,0.6537499999999999,15.655000000000001,23.96666666666667,2.700416666666667
10,2015-01-10,225.09166666666667,230.12,62.887499999999996,0.84875,15.695833333333333,23.902916666666666,3.4829166666666667
11,2015-01-11,218.06458333333333,208.74791666666667,74.32958333333333,0.8258333333333333,15.739166666666668,23.84166666666667,3.6941666666666664
12,2015-01-12,226.01708333333332,229.51333333333332,62.330000000000005,0.85,15.785416666666668,23.75,3.87875
13,2015-01-13,222.71541666666667,221.05041666666668,69.02416666666666,0.8433333333333333,15.832916666666668,23.792916666666667,3.580416666666667
14,2015-01-14,212.87625,195.22958333333335,81.7,0.8125,15.880833333333333,23.377499999999998,3.1183333333333336
15,2015-01-15,194.90291666666667,163.00041666666667,94.03125,0.7629166666666666,15.931666666666667,24.162499999999998,3.0658333333333334
16,2015-01-16,164.76791666666668,107.46958333333333,106.69041666666668,0.6479166666666667,15.984166666666667,24.64,3.689583333333333
17,2015-01-17,211.28708333333336,193.5716666666667,82.26666666666667,0.81625,16.038333333333334,24.742500000000003,3.615
18,2015-01-18,212.98125000000002,195.87833333333333,83.33999999999999,0.8241666666666667,16.09375,24.37375,3.19375
19,2015-01-19,214.40625,194.8425,84.42333333333333,0.8250000000000001,16.1525,24.334166666666665,3.5104166666666665
20,2015-01-20,224.08416666666668,222.89583333333334,69.22791666666667,0.8604166666666666,16.211666666666666,24.257499999999997,3.9104166666666664
21,2015-01-21,224.12250000000003,223.61125,68.15916666666666,0.8620833333333334,16.272916666666667,23.937916666666666,3.660833333333333
22,2015-01-22,145.73458333333335,79.83958333333334,110.40583333333332,0.5958333333333333,16.33625,24.230833333333333,3.24375
23,2015-01-23,185.20375,137.51208333333332,103.18333333333334,0.7308333333333333,16.40041666666667,24.727083333333336,3.1029166666666668
24,2015-01-24,113.14916666666666,58.41083333333333,91.30333333333334,0.4695833333333333,16.465,24.448333333333334,3.6183333333333336
25,2015-01-25,224.64374999999998,217.48708333333332,73.84458333333333,0.8633333333333333,16.53375,24.159166666666668,3.6529166666666666
26,2015-01-26,218.73291666666668,204.3358333333333,80.97291666666668,0.8516666666666667,16.6025,24.647499999999997,3.2729166666666667
27,2015-01-27,121.36791666666666,50.757083333333334,108.32541666666667,0.51,16.672083333333333,24.627499999999998,3.98875
28,2015-01-28,203.67333333333332,170.36583333333334,95.82666666666667,0.8045833333333333,16.743750000000002,24.64333333333333,3.1783333333333332
29,2015-01-29,217.60666666666668,201.97291666666663,82.27833333333334,0.8541666666666666,16.816666666666666,24.847083333333334,3.7137499999999997
30,2015-01-30,187.25666666666666,140.02875,105.17958333333333,0.7583333333333333,16.89125,24.90625,3.4125
31,2015-01-31,210.0845833333333,184.04875,90.80208333333333,0.8320833333333333,16.966666666666665,24.94333333333333,3.642916666666667
32,2015-02-01,181.61166666666668,140.93958333333333,96.505,0.7229166666666668,17.042916666666667,25.12625,3.6925000000000003
33,2015-02-02,202.13125000000002,154.28125,108.25166666666667,0.805,17.120416666666667,24.883750000000003,4.352083333333334
34,2015-02-03,203.4825,160.54749999999999,103.34958333333333,0.8125,17.2,25.204583333333332,4.330416666666666
35,2015-02-04,191.05666666666664,127.65666666666665,120.34500000000001,0.7695833333333333,17.279583333333335,24.780416666666667,4.0575
36,2015-02-05,236.9433333333333,248.56958333333333,62.135416666666664,0.9345833333333333,17.360416666666666,24.92375,3.563333333333333
37,2015-02-06,224.3829166666667,220.37625,75.92833333333333,0.8995833333333333,17.4425,24.932916666666667,2.9829166666666667
38,2015-02-07,229.33291666666665,228.665,74.11291666666666,0.9166666666666666,17.52541666666667,24.700833333333335,3.0120833333333334
39,2015-02-08,231.35166666666666,236.60541666666666,69.45416666666667,0.9279166666666666,17.609583333333333,24.885833333333334,3.2954166666666667
40,2015-02-09,223.29541666666668,211.01916666666668,81.91,0.8970833333333333,17.694583333333334,24.8875,3.5033333333333334
41,2015-02-10,170.20374999999999,89.59625,131.86875,0.7058333333333334,17.77958333333333,25.01875,3.7587500000000005
42,2015-02-11,203.7875,153.29916666666665,110.84541666666667,0.8208333333333333,17.865416666666665,25.11375,3.9795833333333337
43,2015-02-12,231.26208333333332,234.36749999999998,71.73458333333333,0.9383333333333334,17.952083333333334,25.49625,3.4995833333333333
44,2015-02-13,227.75250000000003,234.1520833333333,73.20791666666666,0.9425,18.040416666666665,25.47083333333333,2.2624999999999997
45,2015-02-14,234.6341666666667,253.35375,62.8375,0.9679166666666666,18.1275,24.881666666666664,2.4479166666666665
46,2015-02-15,232.48166666666668,252.05208333333334,63.68375,0.9691666666666667,18.2175,25.366249999999997,2.425
47,2015-02-16,235.60333333333332,251.7179166666667,64.44166666666668,0.9720833333333333,18.30625,25.1425,1.9391666666666667
48,2015-02-17,233.21875,247.3529166666667,66.91583333333334,0.9691666666666666,18.395833333333332,24.780416666666667,2.3270833333333334
49,2015-02-18,231.4075,226.61083333333332,77.80166666666666,0.94625,18.486250000000002,24.69333333333333,3.2558333333333334
50,2015-02-19,235.20041666666668,240.49958333333333,70.40833333333333,0.96625,18.575833333333332,24.95,3.1341666666666668
51,2015-02-20,237.36541666666668,249.85875,66.20958333333333,0.9812500000000001,18.667083333333334,24.719583333333333,2.7125
52,2015-02-21,234.79875,245.91208333333336,68.03833333333334,0.9783333333333334,18.7575,24.849166666666665,2.7404166666666665
53,2015-02-22,236.49791666666667,250.45291666666665,66.33291666666666,0.98875,18.848333333333333,24.8875,2.572083333333333
54,2015-02-23,236.78583333333333,257.24583333333334,62.725,0.9987499999999999,18.94125,24.580833333333334,2.15875
55,2015-02-24,237.96166666666667,258.43375,62.744166666666665,1.0041666666666667,19.032500000000002,24.842916666666667,2.1425
56,2015-02-25,225.48416666666665,245.93416666666667,59.05125,0.9566666666666667,19.123749999999998,24.907083333333333,2.29625
57,2015-02-26,226.77291666666667,224.51250000000002,81.54291666666667,0.9658333333333333,19.215416666666666,26.38083333333333,2.7295833333333337
58,2015-02-27,188.9366666666667,123.17791666666666,126.16291666666666,0.8058333333333333,19.30625,26.9025,3.3158333333333334
59,2015-02-28,193.29916666666668,125.65416666666665,128.08291666666665,0.8195833333333334,19.3975,26.664583333333336,4.229583333333333
60,2015-03-01,207.48958333333334,168.45916666666668,103.27125000000001,0.875,19.489166666666666,27.001666666666665,4.335416666666666
61,2015-03-02,193.155,128.67125000000001,124.84249999999999,0.8220833333333334,19.580833333333334,26.709166666666665,3.14625
62,2015-03-03,210.93083333333334,184.4825,99.38916666666667,0.9125,19.669999999999998,27.161666666666665,2.2758333333333334
63,2015-03-04,230.76791666666668,230.62,78.21333333333332,0.9866666666666667,19.765,27.676666666666666,3.23625
64,2015-03-05,216.6925,186.85791666666668,102.58541666666667,0.9316666666666666,19.85625,27.655,2.9970833333333338
65,2015-03-06,226.755,219.62,84.89541666666666,0.9783333333333334,19.947916666666668,27.657916666666665,2.450416666666667
66,2015-03-07,225.6075,217.47958333333335,85.76166666666667,0.97625,20.038333333333334,27.354583333333334,2.5175
67,2015-03-08,220.29958333333332,194.08875,99.39291666666668,0.94875,20.127916666666668,27.370833333333334,2.3733333333333335
68,2015-03-09,221.73833333333334,203.64541666666665,92.97958333333334,0.9620833333333333,20.217916666666667,26.858333333333334,2.5404166666666668
69,2015-03-10,219.66875000000002,190.86541666666665,101.01791666666668,0.9491666666666667,20.305833333333336,26.288749999999997,2.845833333333333
70,2015-03-11,225.00458333333333,212.13625,87.44416666666666,0.9754166666666667,20.394166666666667,27.344166666666666,3.223333333333333
71,2015-03-12,212.56833333333336,174.30916666666667,106.97541666666666,0.9216666666666667,20.48125,27.68875,3.5258333333333334
72,2015-03-13,228.55958333333334,223.27875000000003,83.76666666666667,1.00125,20.567916666666665,27.2075,2.750833333333333
73,2015-03-14,239.26541666666665,253.0375,66.34708333333333,1.0408333333333333,20.6525,27.350416666666664,3.376666666666667
74,2015-03-15,233.835,235.91916666666665,75.48791666666666,1.0195833333333333,20.738333333333333,26.807916666666667,3.0574999999999997
75,2015-03-16,236.77583333333334,248.6825,68.93916666666667,1.04,20.8225,26.9575,2.4
76,2015-03-17,236.76166666666666,251.67125,66.89791666666666,1.0458333333333334,20.904999999999998,25.862083333333334,2.24625
77,2015-03-18,237.10666666666665,256.83958333333334,63.83708333333333,1.055,20.987083333333334,27.011666666666667,3.0204166666666663
78,2015-03-19,235.3445833333333,249.17999999999998,68.19291666666668,1.0470833333333334,21.067916666666665,27.12625,2.6783333333333332
79,2015-03-20,233.93625,246.38375,69.79208333333334,1.0458333333333334,21.148333333333333,27.125,2.0229166666666667
80,2015-03-21,234.02125,255.35833333333332,64.42125,1.0595833333333333,21.225416666666668,26.866666666666664,2.1041666666666665
81,2015-03-22,234.385,253.7420833333333,65.14083333333333,1.0591666666666668,21.30375,27.8875,2.7937499999999997
82,2015-03-23,234.48833333333334,241.12375,72.66166666666668,1.0445833333333334,21.38,27.811666666666667,3.425416666666667
83,2015-03-24,234.38125,238.69833333333335,74.12541666666667,1.0441666666666667,21.459999999999997,27.817916666666665,3.5141666666666667
84,2015-03-25,228.15166666666667,214.60625000000002,87.95375,1.0133333333333334,21.54041666666667,27.701666666666668,3.669166666666667
85,2015-03-26,228.98416666666665,226.78708333333336,80.87416666666667,1.0316666666666667,21.62,27.815833333333334,2.720833333333333
86,2015-03-27,235.29541666666668,250.8345833333333,66.70958333333333,1.0658333333333332,21.698333333333334,28.220416666666665,2.6058333333333334
87,2015-03-28,234.28208333333336,250.96375,66.48833333333333,1.0675000000000001,21.774583333333336,28.63,3.002083333333333
88,2015-03-29,232.05791666666667,242.29999999999998,71.45041666666667,1.0579166666666666,21.85083333333333,28.667083333333334,3.1616666666666666
89,2015-03-30,232.24333333333334,238.12250000000003,73.88791666666667,1.0545833333333332,21.923333333333332,28.884583333333335,3.526666666666667
90,2015-03-31,205.42375,169.72041666666667,105.13916666666667,0.9308333333333333,21.995833333333334,28.855833333333333,3.5258333333333334
91,2015-04-01,206.99166666666667,169.42166666666665,106.67041666666667,0.9366666666666666,22.066666666666666,28.823333333333334,3.7675
92,2015-04-02,220.65291666666667,203.82333333333335,90.30791666666666,1.0004166666666667,22.136666666666667,29.123333333333335,4.692083333333334
93,2015-04-03,229.06875,238.4125,69.97208333333333,1.0504166666666668,22.204166666666666,29.89916666666667,4.622916666666667
94,2015-04-04,218.91875000000002,205.20291666666665,88.92375,1.0029166666666667,22.27,29.952083333333334,4.7562500000000005
95,2015-04-05,224.66583333333332,219.6341666666667,79.80583333333333,1.02375,22.334166666666665,29.60166666666667,4.87
96,2015-04-06,225.88375,219.55833333333337,80.22083333333333,1.0279166666666668,22.397499999999997,29.37,4.996666666666667
97,2015-04-07,212.8075,186.84041666666667,96.64791666666667,0.9741666666666666,22.458333333333332,29.460833333333337,4.52625
98,2015-04-08,221.90375000000003,206.46916666666667,86.95375,1.00875,22.51625,28.724999999999998,4.244583333333334
99,2015-04-09,214.7820833333333,199.16125,88.03833333333334,0.9895833333333334,22.574583333333333,28.845416666666665,3.7045833333333333
100,2015-04-10,223.91750000000002,220.87208333333334,80.07833333333333,1.0404166666666665,22.63,28.962083333333336,3.7925
101,2015-04-11,224.8116666666667,221.85916666666665,79.20916666666666,1.0425,22.685000000000002,29.042916666666667,4.169583333333334
102,2015-04-12,217.83583333333334,205.2195833333333,87.50999999999999,1.0154166666666666,22.735833333333332,29.071250000000003,3.577916666666667
103,2015-04-13,194.97958333333335,141.72291666666666,120.16624999999999,0.9075000000000001,22.78625,28.072916666666668,2.5541666666666667
104,2015-04-14,224.93458333333334,241.59458333333336,65.975,1.0716666666666665,22.834999999999997,27.83,2.7120833333333336
105,2015-04-15,87.9925,15.332083333333335,103.31083333333333,0.41250000000000003,22.88083333333333,26.25583333333333,2.1279166666666667
106,2015-04-16,167.64708333333334,122.85125,105.60000000000001,0.7941666666666666,22.92458333333333,27.370833333333334,1.9591666666666667
107,2015-04-17,212.15416666666667,193.44416666666666,95.13916666666667,1.01,22.965833333333336,28.250833333333333,2.0608333333333335
108,2015-04-18,221.94958333333332,243.12458333333333,62.732916666666675,1.07375,23.004583333333333,28.674166666666665,2.029166666666667
109,2015-04-19,224.5320833333333,237.74958333333333,66.90125,1.0741666666666667,23.040833333333335,29.169166666666666,2.8529166666666668
110,2015-04-20,213.97625000000002,207.39541666666665,81.78750000000001,1.01875,23.074583333333333,29.062083333333334,3.189583333333333
111,2015-04-21,219.18208333333334,211.755,81.7625,1.03375,23.104166666666668,28.682083333333335,3.6291666666666664
112,2015-04-22,216.03041666666664,204.87333333333333,85.94791666666667,1.0295833333333333,23.130416666666665,29.699166666666667,4.46125
113,2015-04-23,220.83124999999998,221.37833333333333,75.73,1.0545833333333332,23.153333333333332,30.317083333333333,4.729583333333333
114,2015-04-24,200.49708333333334,175.68958333333333,94.22916666666667,0.9504166666666666,23.171666666666667,29.614583333333332,4.065833333333333
115,2015-04-25,205.74166666666667,167.25833333333333,105.385,0.9616666666666666,23.186666666666667,28.91416666666667,4.375
116,2015-04-26,203.07625,190.46,82.27833333333334,0.9679166666666666,23.198333333333334,29.083333333333332,3.4970833333333338
117,2015-04-27,221.52666666666667,223.87791666666666,72.56625,1.0574999999999999,23.206249999999997,28.549583333333334,3.325416666666667
118,2015-04-28,219.79791666666665,215.60875,78.25791666666667,1.0516666666666665,23.212500000000002,29.381666666666664,4.324166666666667
119,2015-04-29,220.785,215.72916666666666,77.82375,1.0516666666666665,23.217916666666667,29.782083333333333,5.410833333333334
120,2015-04-30,219.63666666666666,216.43625,76.86416666666666,1.0508333333333333,23.220416666666665,29.9675,5.245
121,2015-05-01,213.45833333333334,199.41958333333332,86.645,1.0258333333333334,23.220833333333335,30.175416666666667,5.3254166666666665
122,2015-05-02,217.18541666666667,210.0220833333333,79.46083333333333,1.04125,23.219583333333333,29.945833333333336,5.0025
123,2015-05-03,208.5475,183.18416666666667,95.23666666666666,1.0025,23.218333333333334,29.883750000000003,4.41375
124,2015-05-04,202.39791666666667,169.11083333333332,99.8275,0.9616666666666668,23.215,29.481666666666666,3.660833333333333
125,2015-05-05,191.6016666666667,147.72208333333333,109.37291666666665,0.9187500000000001,23.210833333333337,29.20625,2.79625
126,2015-05-06,214.42375,205.84375,80.68249999999999,1.035,23.205833333333334,29.429583333333337,3.563333333333333
127,2015-05-07,204.39541666666665,185.03708333333336,91.06541666666668,0.9920833333333334,23.199166666666667,29.930000000000003,3.2533333333333334
128,2015-05-08,208.56708333333333,198.11249999999998,84.39916666666666,1.0250000000000001,23.191666666666666,30.55125,3.9341666666666666
129,2015-05-09,207.77166666666665,188.1654166666667,90.39916666666666,1.0095833333333333,23.184583333333332,30.597916666666666,4.6825
130,2015-05-10,148.60875000000001,67.62958333333333,134.0716666666667,0.7195833333333334,23.176666666666666,30.240416666666665,3.7158333333333338
131,2015-05-11,80.84791666666666,10.743333333333334,100.7075,0.38625000000000004,23.1675,29.28916666666667,3.0029166666666662
132,2015-05-12,157.1525,113.43333333333334,101.08708333333334,0.7633333333333333,23.157916666666665,29.74,3.0829166666666663
133,2015-05-13,86.73458333333333,26.480416666666667,91.43458333333332,0.4166666666666667,23.147916666666664,27.5,2.0858333333333334
134,2015-05-14,112.78500000000001,34.946666666666665,116.59458333333333,0.5308333333333334,23.137083333333333,27.336250000000003,2.5429166666666667
135,2015-05-15,128.11625,87.05,86.70208333333333,0.6170833333333333,23.125833333333333,27.98375,2.4770833333333333
136,2015-05-16,50.1775,4.230416666666667,67.67458333333333,0.2529166666666667,23.114583333333332,27.596249999999998,3.0941666666666667
137,2015-05-17,154.30333333333334,77.35416666666667,128.75375,0.7362500000000001,23.10375,27.976249999999997,3.6470833333333332
138,2015-05-18,185.24,145.07458333333332,104.66041666666666,0.9020833333333332,23.0925,29.61916666666667,4.220416666666667
139,2015-05-19,209.71375,200.65708333333336,78.87375,1.0279166666666668,23.080833333333334,30.415833333333335,4.7508333333333335
140,2015-05-20,208.9625,202.95000000000002,77.59083333333334,1.0320833333333332,23.067916666666665,30.78625,5.694583333333334
141,2015-05-21,208.47708333333333,202.03583333333336,77.94583333333334,1.0325,23.056250000000002,31.702083333333334,6.034583333333334
142,2015-05-22,181.53708333333336,123.63916666666667,120.42333333333333,0.8875000000000001,23.04375,31.64375,5.657916666666666
143,2015-05-23,191.33249999999998,161.72708333333333,96.11833333333334,0.935,23.032083333333333,31.756249999999998,4.937916666666667
144,2015-05-24,199.34083333333334,183.58041666666668,88.50833333333333,0.9995833333333333,23.02,31.987083333333334,4.87375
145,2015-05-25,199.01666666666665,188.6470833333333,85.55458333333333,1.0133333333333334,23.008333333333336,32.17875,4.500416666666667
146,2015-05-26,150.66375,72.03541666666668,134.02333333333334,0.7433333333333333,22.99625,31.765,4.669583333333333
147,2015-05-27,119.81375000000001,81.85249999999999,83.12,0.5975,22.985,31.020833333333332,4.715416666666667
148,2015-05-28,174.96666666666667,140.91125,100.44875,0.8866666666666667,22.97375,31.31458333333333,4.368333333333333
149,2015-05-29,202.77666666666667,194.025,81.41208333333333,1.0233333333333332,22.96166666666667,31.16625,3.89625
150,2015-05-30,200.78041666666664,194.89166666666665,80.20833333333333,1.0208333333333333,22.95125,30.754166666666666,4.0575
151,2015-05-31,184.81708333333336,140.26541666666665,107.38833333333334,0.9079166666666666,22.940416666666668,30.49791666666667,4.940833333333333
152,2015-06-01,77.00541666666666,14.684166666666668,93.7075,0.3804166666666666,22.92958333333333,29.545416666666668,2.735416666666667
153,2015-06-02,187.04541666666668,157.87416666666667,100.8125,0.9525,22.920833333333334,30.410833333333333,2.620416666666667
154,2015-06-03,176.96833333333333,123.20458333333333,117.34666666666668,0.8804166666666666,22.91,29.960833333333337,3.595
155,2015-06-04,193.67666666666665,160.68458333333334,98.00666666666666,0.9525,22.900833333333335,29.87,4.637083333333334
156,2015-06-05,191.90583333333333,156.07583333333335,101.72500000000001,0.9545833333333333,22.892083333333332,30.065833333333334,4.04625
157,2015-06-06,175.74291666666667,119.28750000000001,117.80041666666666,0.8695833333333334,22.883333333333336,30.278750000000002,4.1987499999999995
158,2015-06-07,174.3125,114.02833333333332,119.67541666666666,0.8566666666666666,22.875,30.689166666666665,5.388333333333333
159,2015-06-08,188.58124999999998,152.18416666666667,102.09291666666667,0.9370833333333333,22.868333333333336,30.74875,4.215416666666667
160,2015-06-09,188.04958333333335,165.40375,92.94375000000001,0.96125,22.860416666666666,30.287916666666664,3.18375
161,2015-06-10,182.78708333333336,165.81083333333333,85.54583333333333,0.92625,22.85375,30.4375,4.0945833333333335
162,2015-06-11,193.47166666666666,179.13458333333332,85.55791666666666,0.9833333333333334,22.847916666666666,30.944166666666664,4.04625
163,2015-06-12,168.02666666666667,94.77625,132.82375,0.8295833333333333,22.8425,29.752499999999998,3.0175
164,2015-06-13,193.73833333333334,174.045,89.13791666666667,0.9820833333333333,22.836250000000003,30.836250000000003,4.0775
165,2015-06-14,196.04125,186.15583333333333,80.74958333333333,0.9908333333333333,22.83375,30.725416666666664,3.0141666666666667
166,2015-06-15,170.91583333333332,111.27916666666665,120.85875,0.8470833333333333,22.829583333333332,30.98875,3.99875
167,2015-06-16,128.63916666666668,46.92666666666667,126.66333333333334,0.62375,22.826666666666668,29.790833333333335,4.385416666666667
168,2015-06-17,42.51583333333333,0.0,61.63458333333333,0.21250000000000002,22.824166666666667,27.5275,4.22375
169,2015-06-18,56.87291666666667,1.2991666666666666,78.57625,0.2758333333333333,22.8225,28.322916666666668,4.239166666666667
170,2015-06-19,68.33333333333333,1.1454166666666667,93.87583333333333,0.3283333333333333,22.82166666666667,29.475416666666664,4.574583333333333
171,2015-06-20,123.71291666666667,26.53125,139.72458333333333,0.5841666666666666,22.820000000000004,30.549166666666665,4.93375
172,2015-06-21,160.81416666666667,74.54333333333334,139.61833333333334,0.7745833333333333,22.81958333333333,31.12708333333333,5.468333333333334
173,2015-06-22,171.94791666666666,108.6875,121.04708333333333,0.8379166666666666,22.819999999999997,31.35375,4.68625
174,2015-06-23,177.63916666666668,133.48291666666668,105.31124999999999,0.8779166666666667,22.821250000000003,31.0675,5.003333333333333
175,2015-06-24,195.13250000000002,174.345,87.495,0.9758333333333334,22.823333333333334,31.642916666666665,4.979166666666667
176,2015-06-25,189.5625,155.19916666666666,98.91416666666667,0.94,22.82541666666667,32.04708333333333,4.964166666666666
177,2015-06-26,174.76250000000002,116.17166666666667,117.58416666666666,0.8491666666666666,22.828333333333333,31.482083333333335,4.626666666666667
178,2015-06-27,169.41541666666666,114.97875,112.94875,0.8354166666666667,22.83125,31.03375,4.726666666666667
179,2015-06-28,180.38583333333335,142.05916666666667,104.42541666666666,0.9054166666666666,22.836250000000003,30.90833333333333,4.212083333333333
180,2015-06-29,189.04541666666668,161.91875,95.73083333333334,0.9566666666666667,22.84,30.64,3.950416666666667
181,2015-06-30,181.2095833333333,148.94708333333332,99.72125,0.9166666666666666,22.845416666666665,30.86791666666667,4.260833333333333
